id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,activity,occupancy_%,how_far_km
34206163,Manhattan,Chelsea,40.74889,-73.99656,Private room,199,1,2,2019-05-26,1.15,20,352,Active,4.0,7.488320105820106
34206597,Brooklyn,Williamsburg,40.70847,-73.96837,Entire home/apt,270,3,1,2019-08-06,1.0,1,0,Active,100.0,8.218141534391535
34206762,Manhattan,Chelsea,40.75059,-73.9967,Private room,199,1,2,2019-06-19,0.81,20,365,Active,0.0,7.5246891534391525
34206929,Manhattan,Chelsea,40.75093,-73.99523,Private room,199,1,1,2019-05-18,0.57,20,363,Active,1.0,7.4918783068783075
34207823,Manhattan,Chelsea,40.750640000000004,-73.99625999999999,Private room,219,1,4,2019-04-07,1.82,20,356,Active,2.0,7.5135978835978845
34207925,Brooklyn,Flatbush,40.637809999999995,-73.96531,Entire home/apt,275,2,10,2019-03-07,5.17,1,298,Active,18.0,13.380297619047615
34208053,Queens,Long Island City,40.75575,-73.93037,Entire home/apt,113,2,4,2019-07-06,1.85,1,0,Active,100.0,8.713465608465608
34208237,Manhattan,Upper East Side,40.77052,-73.96683,Entire home/apt,249,5,6,2019-06-25,3.27,1,116,Active,68.0,7.893015873015871
34208674,Brooklyn,Williamsburg,40.71547,-73.94074,Entire home/apt,595,2,4,2019-06-24,2.79,1,322,Active,12.0,8.736686507936508
34209348,Brooklyn,Fort Hamilton,40.62065,-74.02929,Private room,68,5,2,2019-06-20,1.71,2,55,Active,85.0,15.252592592592592
34209440,Queens,Maspeth,40.737629999999996,-73.89533,Private room,50,1,10,2019-01-07,4.48,4,218,Active,40.0,10.525456349206348
34209596,Manhattan,Harlem,40.816720000000004,-73.94745999999999,Private room,135,3,5,2019-06-17,2.5,3,224,Active,39.0,11.161078042328038
34209682,Manhattan,Lower East Side,40.721379999999996,-73.98543000000001,Entire home/apt,120,7,3,2019-06-30,1.76,1,284,Active,22.0,7.536428571428572
34209710,Brooklyn,Bushwick,40.70058,-73.91123,Private room,65,2,8,2019-07-07,3.93,1,19,Active,95.0,10.613101851851852
34210645,Brooklyn,Bushwick,40.698609999999995,-73.91999,Entire home/apt,90,4,2,2019-12-05,0.94,1,34,Active,91.0,10.287175925925926
34218886,Brooklyn,Bushwick,40.681779999999996,-73.90313,Private room,60,1,6,2019-06-23,5.14,1,52,Active,86.0,11.948809523809526
34222682,Brooklyn,Bedford-Stuyvesant,40.68569,-73.94465,Private room,50,2,2,2019-01-07,0.9,2,8,Active,98.0,10.047347883597883
34222823,Brooklyn,Crown Heights,40.67978,-73.96231,Entire home/apt,335,2,1,2019-01-07,1.0,3,365,Active,0.0,10.013108465608463
34224023,Brooklyn,Bedford-Stuyvesant,40.68463,-73.92996,Private room,89,1,25,2019-07-07,10.56,3,160,Active,56.0,10.617751322751324
34227232,Queens,Flushing,40.76089,-73.8142,Private room,70,1,7,2019-07-07,3.18,6,326,Active,11.0,15.94614417989418
34227846,Manhattan,Midtown,40.74605,-73.98634,Shared room,65,3,1,2019-06-29,1.0,6,353,Active,3.0,7.253796296296297
34228220,Manhattan,Hell's Kitchen,40.75548,-73.99513,Entire home/apt,225,3,11,2019-02-07,5.08,1,152,Active,58.0,7.598617724867724
34228341,Brooklyn,Bay Ridge,40.62638,-74.01836999999999,Shared room,18,9,1,2019-06-15,1.0,12,0,Active,100.0,14.557123015873016
34229313,Queens,Astoria,40.76683,-73.91435,Entire home/apt,199,1,12,2019-06-07,7.06,3,283,Active,22.0,9.693048941798944
34230337,Brooklyn,Bushwick,40.68757,-73.90961,Private room,70,1,9,2019-06-29,4.22,1,262,Active,28.0,11.320998677248676
34230593,Manhattan,Upper East Side,40.777120000000004,-73.95164,Entire home/apt,155,2,8,2019-06-16,3.38,1,0,Active,100.0,8.479517195767196
34231172,Brooklyn,Sunset Park,40.6455,-74.01262,Entire home/apt,95,1,9,2019-08-07,9.0,1,106,Active,71.0,12.829675925925924
34231565,Queens,Sunnyside,40.73857,-73.92563,Private room,72,1,4,2019-02-07,4.0,2,25,Active,93.0,8.909464285714286
34232536,Brooklyn,East Flatbush,40.650929999999995,-73.93269000000001,Private room,75,3,2,2019-12-06,1.54,7,245,Active,33.0,12.930919312169314
34232892,Brooklyn,East Flatbush,40.64298,-73.93945,Private room,40,2,7,2019-06-30,4.29,1,0,Active,100.0,13.399966931216932
34233364,Manhattan,Upper East Side,40.78161,-73.94852,Entire home/apt,450,1,5,2019-05-31,2.24,1,164,Active,55.0,8.78149470899471
34233430,Manhattan,Upper East Side,40.77932,-73.94547,Entire home/apt,150,3,4,2019-06-30,1.9,1,315,Active,14.0,8.765535714285715
34234242,Manhattan,Midtown,40.74673,-73.98191,Entire home/apt,300,1,4,2019-02-06,1.85,1,235,Active,36.0,7.232705026455027
34234982,Manhattan,Harlem,40.81548,-73.94556,Private room,135,3,6,2019-10-06,2.86,3,247,Active,32.0,11.088604497354495
34235178,Manhattan,Harlem,40.81693,-73.94561999999999,Private room,135,5,1,2019-05-23,0.64,3,320,Active,12.0,11.206865079365079
34235450,Manhattan,Chinatown,40.71333,-73.99419,Entire home/apt,300,2,5,2019-06-20,2.42,1,231,Active,37.0,7.851177248677247
34243440,Queens,Ditmars Steinway,40.774190000000004,-73.91113,Private room,30,2,5,2019-02-07,2.31,1,11,Active,97.0,10.059497354497354
34244391,Brooklyn,Cypress Hills,40.679590000000005,-73.88302,Entire home/apt,100,2,11,2019-08-07,5.69,1,179,Active,51.0,13.093716931216932
34245023,Manhattan,Upper West Side,40.79527,-73.96666,Private room,48,5,1,2019-11-05,0.5,1,0,Active,100.0,9.347513227513227
34245778,Brooklyn,Bensonhurst,40.61985,-74.00205,Private room,40,5,4,2019-05-24,1.74,1,0,Active,100.0,14.954794973544974
34247102,Brooklyn,Park Slope,40.674279999999996,-73.97559,Entire home/apt,150,3,4,2019-06-25,2.73,1,130,Active,64.0,10.255079365079368
34250344,Queens,Richmond Hill,40.68908,-73.83326,Private room,56,1,12,2019-07-07,5.37,7,179,Active,51.0,15.619814814814816
34251007,Queens,Long Island City,40.74973,-73.94015,Entire home/apt,199,2,6,2019-10-06,3.46,1,316,Active,13.0,8.237447089947091
34251212,Manhattan,East Village,40.72325,-73.98776,Entire home/apt,120,3,4,2019-06-07,1.82,1,0,Active,100.0,7.483630952380952
34251643,Brooklyn,Borough Park,40.64032,-73.99493000000001,Entire home/apt,95,18,2,2019-04-06,1.62,2,38,Active,90.0,13.079391534391535
34251664,Manhattan,Upper West Side,40.803779999999996,-73.96619,Private room,50,14,1,2019-04-29,0.42,1,15,Active,96.0,9.982612433862434
34251680,Manhattan,Washington Heights,40.85015,-73.93863,Private room,70,1,11,2019-06-16,4.93,1,97,Active,73.0,14.317387566137564
34251990,Manhattan,Hell's Kitchen,40.7676,-73.98609,Private room,110,5,3,2019-06-14,1.76,1,331,Active,9.0,7.833921957671957
34252769,Manhattan,West Village,40.74021,-74.00414,Entire home/apt,259,1,10,2019-02-07,5.45,1,32,Active,91.0,7.616177248677249
34253217,Manhattan,Kips Bay,40.7432,-73.97703,Entire home/apt,190,1,4,2019-06-17,2.14,1,144,Active,61.0,7.241699735449736
34253845,Brooklyn,Williamsburg,40.709920000000004,-73.94698000000001,Private room,100,1,4,2019-02-06,2.03,3,365,Active,0.0,8.717189153439152
34254505,Brooklyn,Greenpoint,40.73339,-73.95271,Entire home/apt,200,1,2,2019-06-23,2.0,1,229,Active,37.0,7.863313492063493
34255351,Manhattan,Hell's Kitchen,40.76273,-73.99192,Entire home/apt,249,1,9,2019-06-22,5.29,1,88,Active,76.0,7.754338624338624
34255385,Brooklyn,Williamsburg,40.71289,-73.96603,Entire home/apt,300,2,3,2019-06-16,1.84,1,25,Active,93.0,8.073419312169312
34255449,Manhattan,Washington Heights,40.83515,-73.94178000000001,Entire home/apt,128,3,9,2019-05-07,4.66,1,236,Active,35.0,12.859160052910054
34255571,Brooklyn,East Flatbush,40.64359,-73.94821,Private room,120,2,3,2019-06-30,2.0,1,180,Active,51.0,13.146964285714285
34255740,Manhattan,Chelsea,40.74475,-74.00108,Entire home/apt,134,7,3,2019-06-23,2.65,1,13,Active,96.0,7.557936507936509
34256176,Manhattan,Hell's Kitchen,40.76515,-73.98586,Entire home/apt,389,1,1,2019-06-19,1.0,1,0,Active,100.0,7.722261904761906
34256514,Manhattan,Harlem,40.8125,-73.95305,Private room,70,1,3,2019-06-21,2.57,1,71,Active,81.0,10.745912698412695
34256683,Manhattan,Chelsea,40.74895,-73.99651999999999,Entire home/apt,380,14,3,2019-06-16,1.8,1,321,Active,12.0,7.488234126984127
34256717,Brooklyn,Bedford-Stuyvesant,40.68977,-73.95482,Private room,75,1,14,2019-02-07,7.12,1,0,Active,100.0,9.513525132275133
34256727,Staten Island,Midland Beach,40.57568,-74.09522,Entire home/apt,115,2,2,2019-06-20,2.0,1,231,Active,37.0,21.11568121693122
34257861,Manhattan,Murray Hill,40.74553,-73.97699,Entire home/apt,239,1,8,2019-06-24,4.53,1,140,Active,62.0,7.241752645502646
34257868,Brooklyn,Williamsburg,40.71456,-73.94326,Entire home/apt,140,1,9,2019-06-23,3.86,1,200,Active,45.0,8.673373015873015
34257884,Manhattan,West Village,40.735209999999995,-74.00528,Entire home/apt,180,2,4,2019-06-15,2.4,1,22,Active,94.0,7.642731481481483
34258598,Manhattan,Upper West Side,40.80249,-73.96729,Private room,45,3,3,2019-08-06,2.05,1,2,Active,99.0,9.882407407407406
34259050,Bronx,Longwood,40.82654,-73.90516,Private room,27,2,7,2019-06-16,3.5,1,60,Active,84.0,13.202374338624336
34260123,Queens,Ridgewood,40.69526,-73.90263,Entire home/apt,210,7,2,2019-05-26,1.13,1,142,Active,61.0,11.280925925925924
34260966,Manhattan,SoHo,40.72249,-73.99758,Entire home/apt,499,4,5,2019-05-06,2.73,1,194,Active,47.0,7.598253968253967
34262617,Manhattan,Midtown,40.75843,-73.97053000000001,Private room,129,7,9,2019-06-21,4.03,1,128,Active,65.0,7.449087301587302
34263343,Manhattan,East Harlem,40.800779999999996,-73.94335,Shared room,60,1,5,2019-04-07,2.31,7,90,Active,75.0,10.051488095238096
34271296,Manhattan,Upper East Side,40.771159999999995,-73.94774,Entire home/apt,299,4,9,2019-06-07,5.0,1,170,Active,53.0,8.360403439153439
34272398,Brooklyn,Bedford-Stuyvesant,40.67797,-73.91818,Entire home/apt,150,3,2,2019-05-27,1.2,1,14,Active,96.0,11.496825396825395
34274062,Brooklyn,Williamsburg,40.71925,-73.94293,Entire home/apt,94,7,1,2019-05-17,0.57,1,0,Active,100.0,8.53248015873016
34275040,Brooklyn,Williamsburg,40.711859999999994,-73.96575,Entire home/apt,300,3,4,2019-06-23,2.07,2,0,Active,100.0,8.121051587301586
34275316,Manhattan,SoHo,40.723009999999995,-74.00229,Entire home/apt,160,4,4,2019-06-17,2.45,1,21,Active,94.0,7.686190476190476
34275346,Manhattan,Chinatown,40.713,-73.99645,Entire home/apt,200,2,5,2019-06-14,2.94,1,298,Active,18.0,7.886997354497354
34275461,Brooklyn,Bedford-Stuyvesant,40.68417,-73.95343000000001,Entire home/apt,132,30,1,2019-08-06,0.94,1,191,Active,48.0,9.901871693121693
34278223,Manhattan,Financial District,40.70599,-74.00515,Entire home/apt,139,7,2,2019-11-06,0.92,1,1,Active,100.0,8.34649470899471
34278532,Brooklyn,Gravesend,40.59145,-73.98546,Entire home/apt,129,3,4,2019-06-26,3.0,1,167,Active,54.0,17.60013888888889
34278696,Brooklyn,Crown Heights,40.67259,-73.9525,Entire home/apt,100,2,9,2019-06-07,4.09,1,5,Active,99.0,10.731951058201057
34278936,Brooklyn,Greenpoint,40.725629999999995,-73.95656,Private room,65,2,15,2019-01-07,6.92,1,65,Active,82.0,7.899047619047621
34280940,Queens,Woodside,40.7432,-73.90304,Private room,50,1,16,2019-03-07,7.06,2,81,Active,78.0,10.061064814814811
34281515,Brooklyn,Brighton Beach,40.57541,-73.96028000000001,Private room,55,2,6,2019-01-07,6.0,1,50,Active,86.0,19.33867063492064
34281907,Brooklyn,Williamsburg,40.714659999999995,-73.9378,Private room,89,1,1,2019-06-30,1.0,1,188,Active,48.0,8.879041005291006
34282192,Queens,Sunnyside,40.73898,-73.9212,Private room,60,2,6,2019-01-07,2.81,1,180,Active,51.0,9.121990740740742
34282410,Brooklyn,Crown Heights,40.67708,-73.95489,Entire home/apt,175,7,1,2019-05-23,0.63,1,35,Active,90.0,10.35241402116402
34283155,Manhattan,Morningside Heights,40.804359999999996,-73.96512,Private room,85,2,11,2019-07-07,5.79,1,9,Active,98.0,10.02862433862434
34284185,Manhattan,Upper West Side,40.80168,-73.96143000000001,Private room,60,1,9,2019-05-31,4.58,1,0,Active,100.0,9.838022486772486
34284409,Manhattan,Financial District,40.70825,-74.00482,Entire home/apt,100,29,1,2019-06-06,0.88,327,358,Active,2.0,8.229523809523808
34284597,Bronx,Mott Haven,40.81305,-73.91655,Entire home/apt,120,3,5,2019-02-06,2.5,3,45,Active,88.0,11.770363756613758
34284883,Manhattan,Chelsea,40.74577,-74.0022,Entire home/apt,129,1,19,2019-06-22,8.38,1,5,Active,99.0,7.6077447089947094
34285156,Brooklyn,Bushwick,40.687540000000006,-73.90975,Private room,70,1,5,2019-06-27,2.54,2,179,Active,51.0,11.316117724867725
34285510,Manhattan,NoHo,40.724920000000004,-73.99495999999999,Entire home/apt,250,10,1,2019-01-06,0.79,1,18,Active,95.0,7.500760582010582
34285600,Queens,Ridgewood,40.70173,-73.9073,Private room,60,1,10,2019-06-23,4.41,1,365,Active,0.0,10.760350529100528
34285612,Brooklyn,Bushwick,40.68678,-73.90769,Private room,50,1,4,2019-06-25,1.88,2,160,Active,56.0,11.454656084656088
34286555,Brooklyn,Crown Heights,40.67326,-73.95366999999999,Shared room,24,5,7,2019-01-07,3.33,4,14,Active,96.0,10.656025132275133
34286793,Brooklyn,Bedford-Stuyvesant,40.680659999999996,-73.9457,Private room,79,3,1,2019-06-29,1.0,1,83,Active,77.0,10.340701058201057
34287159,Manhattan,East Harlem,40.79619,-73.93653,Entire home/apt,359,5,4,2019-03-07,3.33,1,193,Active,47.0,9.957473544973547
34289101,Manhattan,Chinatown,40.71508,-73.99112,Entire home/apt,135,6,3,2019-06-26,2.2,2,333,Active,9.0,7.761382275132275
34299690,Brooklyn,Bedford-Stuyvesant,40.68316,-73.9287,Private room,70,2,12,2019-07-07,5.54,3,349,Active,4.0,10.754821428571427
34301284,Manhattan,East Village,40.728590000000004,-73.97977,Entire home/apt,250,3,6,2019-06-23,3.27,1,162,Active,56.0,7.377030423280423
34301415,Manhattan,Chelsea,40.74287,-73.99785,Entire home/apt,499,5,6,2019-06-19,3.46,1,132,Active,64.0,7.442896825396827
34301679,Manhattan,Financial District,40.704409999999996,-74.00636999999999,Entire home/apt,300,3,7,2019-01-07,3.89,1,231,Active,37.0,8.457724867724867
34302031,Queens,Jamaica,40.7084,-73.78882,Entire home/apt,64,3,6,2019-05-07,3.05,1,37,Active,90.0,18.103994708994712
34302570,Brooklyn,Bedford-Stuyvesant,40.684490000000004,-73.92881,Private room,59,1,22,2019-06-07,10.31,3,347,Active,5.0,10.67021164021164
34303799,Brooklyn,Williamsburg,40.71417,-73.95867,Private room,69,6,2,2019-10-06,1.46,1,4,Active,99.0,8.19702380952381
34303993,Brooklyn,Crown Heights,40.6707,-73.93944,Entire home/apt,120,4,4,2019-06-25,2.5,1,64,Active,82.0,11.218207671957671
34304190,Manhattan,Chelsea,40.74334,-74.0025,Entire home/apt,349,6,5,2019-07-07,5.0,1,41,Active,89.0,7.587572751322751
34305085,Manhattan,Upper West Side,40.796409999999995,-73.96253,Entire home/apt,589,5,4,2019-06-26,4.0,1,109,Active,70.0,9.447923280423279
34305492,Manhattan,Midtown,40.75607,-73.96768,Entire home/apt,325,4,4,2019-02-07,2.79,1,157,Active,57.0,7.445218253968254
34305767,Brooklyn,Bedford-Stuyvesant,40.69862,-73.94046,Private room,63,1,1,2019-05-27,0.7,1,0,Active,100.0,9.457083333333333
34306797,Brooklyn,South Slope,40.666779999999996,-73.98822,Entire home/apt,175,2,2,2019-05-27,1.15,1,14,Active,96.0,10.823624338624336
34307310,Manhattan,East Village,40.72712,-73.98402,Entire home/apt,200,3,4,2019-06-30,1.97,1,4,Active,99.0,7.3871957671957675
34308485,Manhattan,Hell's Kitchen,40.76324,-73.98985,Entire home/apt,449,5,5,2019-06-27,3.26,1,222,Active,39.0,7.7246759259259274
34308774,Manhattan,Hell's Kitchen,40.75533,-73.99781,Entire home/apt,200,1,9,2019-01-07,4.58,1,190,Active,48.0,7.672513227513227
34310607,Queens,Rosedale,40.65919,-73.73411999999999,Private room,60,1,14,2019-01-07,6.46,2,88,Active,76.0,23.759788359788367
34312163,Staten Island,Oakwood,40.56033,-74.11953000000001,Private room,65,1,1,2019-06-28,1.0,3,179,Active,51.0,23.392387566137558
34312239,Queens,Elmhurst,40.7442,-73.87698,Private room,55,1,1,2019-10-05,0.5,1,35,Active,90.0,11.59799603174603
34313601,Brooklyn,Prospect Heights,40.6774,-73.96864000000001,Entire home/apt,279,2,11,2019-06-07,5.69,1,112,Active,69.0,10.088525132275134
34313928,Bronx,Mott Haven,40.81245,-73.91648,Entire home/apt,120,3,1,2019-06-15,1.0,3,45,Active,88.0,11.732003968253968
34314231,Manhattan,West Village,40.73551,-74.00166999999999,Entire home/apt,350,3,1,2019-02-06,0.81,1,12,Active,97.0,7.526825396825397
34315546,Manhattan,Hell's Kitchen,40.76215,-73.99589,Private room,112,2,7,2019-06-22,3.39,1,1,Active,100.0,7.84056216931217
34315737,Brooklyn,Borough Park,40.63302,-73.9837,Entire home/apt,120,1,3,2019-03-07,1.29,1,177,Active,52.0,13.700753968253968
34316788,Manhattan,Upper West Side,40.8,-73.96025999999999,Entire home/apt,438,5,6,2019-05-07,3.1,1,136,Active,63.0,9.722294973544972
34316911,Brooklyn,Williamsburg,40.712959999999995,-73.93688,Private room,49,2,2,2019-04-06,1.4,1,16,Active,96.0,8.975165343915346
34316984,Brooklyn,Crown Heights,40.669959999999996,-73.92264,Private room,99,1,3,2019-06-30,1.34,2,365,Active,0.0,11.8442328042328
34318100,Manhattan,Theater District,40.75747,-73.98226,Entire home/apt,650,1,3,2019-02-07,1.58,7,126,Active,65.0,7.404477513227513
34318362,Brooklyn,Bedford-Stuyvesant,40.695029999999996,-73.9449,Entire home/apt,247,2,6,2019-01-07,3.53,2,346,Active,5.0,9.49440476190476
34318915,Brooklyn,Bedford-Stuyvesant,40.67944,-73.91635,Private room,125,1,1,2019-05-05,0.45,1,5,Active,99.0,11.483604497354493
34320465,Brooklyn,Cypress Hills,40.68138,-73.87736,Private room,35,1,7,2019-01-07,3.62,1,158,Active,57.0,13.306812169312167
34320892,Manhattan,Upper East Side,40.775659999999995,-73.9484,Entire home/apt,380,6,3,2019-07-06,2.05,1,123,Active,66.0,8.51169312169312
34321295,Brooklyn,Williamsburg,40.71038,-73.96094000000001,Private room,70,2,7,2019-06-28,3.62,2,55,Active,85.0,8.289742063492064
34327434,Brooklyn,Bushwick,40.70434,-73.9177,Private room,90,3,1,2019-05-20,0.6,3,1,Active,100.0,10.144510582010582
34329708,Brooklyn,Greenpoint,40.73033,-73.95799,Entire home/apt,200,2,1,2019-06-17,1.0,1,0,Active,100.0,7.754801587301588
34331364,Manhattan,Upper East Side,40.78402,-73.95201,Entire home/apt,399,5,3,2019-06-26,3.0,1,135,Active,63.0,8.814748677248678
34331925,Manhattan,Nolita,40.722229999999996,-73.99544,Entire home/apt,200,1,1,2019-05-14,0.54,1,0,Active,100.0,7.571018518518518
34332734,Brooklyn,Bedford-Stuyvesant,40.6888,-73.95665,Entire home/apt,90,6,1,2019-06-21,1.0,2,0,Active,100.0,9.529001322751323
34334035,Bronx,Mott Haven,40.81132,-73.91715,Entire home/apt,145,3,1,2019-05-23,0.64,3,48,Active,87.0,11.628776455026454
34334524,Manhattan,Hell's Kitchen,40.76343,-73.99134000000001,Entire home/apt,190,1,6,2019-06-29,2.95,1,299,Active,18.0,7.767519841269841
34334609,Queens,Richmond Hill,40.68797,-73.83351,Private room,58,1,12,2019-03-07,5.45,7,179,Active,51.0,15.648379629629627
34335188,Manhattan,East Village,40.7265,-73.9822,Entire home/apt,341,2,4,2019-06-19,2.31,1,274,Active,25.0,7.407896825396826
34336086,Queens,Richmond Hill,40.689809999999994,-73.83198,Private room,58,1,6,2019-07-07,2.73,7,176,Active,52.0,15.674126984126985
34336135,Queens,Jamaica,40.67626,-73.79809,Private room,150,1,4,2019-04-07,2.26,3,356,Active,2.0,18.50070767195767
34336147,Brooklyn,Bushwick,40.68927,-73.92062,Private room,90,2,3,2019-06-23,1.8,1,0,Active,100.0,10.730575396825397
34336194,Queens,Richmond Hill,40.68782,-73.83348000000001,Private room,53,1,12,2019-06-07,5.37,7,180,Active,51.0,15.656329365079365
34336328,Manhattan,Harlem,40.80036,-73.95598000000001,Entire home/apt,299,4,2,2019-03-07,0.91,1,4,Active,99.0,9.790892857142856
34336417,Queens,Richmond Hill,40.689209999999996,-73.83159,Private room,53,1,11,2019-06-26,4.93,7,176,Active,52.0,15.723154761904762
34336740,Manhattan,Upper West Side,40.77567,-73.988,Entire home/apt,190,30,2,2019-06-15,1.36,25,322,Active,12.0,8.28003306878307
34336812,Queens,Woodside,40.74553,-73.89211999999999,Entire home/apt,179,1,5,2019-06-30,2.59,4,23,Active,94.0,10.683948412698411
34337153,Brooklyn,Bushwick,40.687459999999994,-73.91254,Private room,49,3,1,2019-05-31,0.75,1,158,Active,57.0,11.190410052910053
34337267,Brooklyn,Flatbush,40.64051,-73.96427,Entire home/apt,85,3,5,2019-06-30,5.0,5,113,Active,69.0,13.153353174603176
34337319,Manhattan,Upper West Side,40.77033,-73.98521,Entire home/apt,190,30,1,2019-05-13,0.53,25,189,Active,48.0,7.948458994708995
34337574,Manhattan,East Harlem,40.79252,-73.94055,Private room,49,3,8,2019-05-07,4.07,1,16,Active,96.0,9.613862433862431
34337649,Brooklyn,Sheepshead Bay,40.60111,-73.95702,Private room,50,2,7,2019-06-21,3.82,1,124,Active,66.0,16.864973544973545
34337953,Queens,Richmond Hill,40.68929,-73.83221,Private room,80,1,11,2019-07-07,5.0,7,179,Active,51.0,15.67959656084656
34338645,Manhattan,Chelsea,40.74386,-73.99344,Private room,85,30,1,2019-07-05,0.48,1,69,Active,81.0,7.3467063492063485
34338806,Manhattan,Upper East Side,40.77633,-73.95266,Private room,94,4,2,2019-10-06,1.3,2,77,Active,79.0,8.416375661375662
34339330,Manhattan,Hell's Kitchen,40.761829999999996,-73.99280999999999,Private room,95,3,9,2019-06-07,4.58,1,94,Active,74.0,7.742460317460318
34339714,Queens,Elmhurst,40.74184,-73.88393,Private room,42,2,6,2019-06-29,2.77,1,292,Active,20.0,11.17653439153439
34340299,Manhattan,East Village,40.72925,-73.98005,Entire home/apt,250,2,4,2019-08-05,1.88,1,0,Active,100.0,7.361554232804233
34340357,Manhattan,Harlem,40.804970000000004,-73.94592,Private room,145,3,1,2019-05-22,0.63,6,365,Active,0.0,10.280238095238095
34340593,Queens,Astoria,40.76701,-73.91208,Private room,79,1,2,2019-05-22,1.05,3,281,Active,23.0,9.814861111111108
34340758,Manhattan,Flatiron District,40.74054,-73.98680999999999,Entire home/apt,389,4,4,2019-01-07,2.26,1,65,Active,82.0,7.239113756613758
34340833,Queens,Hollis,40.71702,-73.76760999999999,Private room,50,1,5,2019-06-30,3.0,3,89,Active,76.0,19.536779100529106
34340887,Queens,Astoria,40.77098,-73.91951999999999,Entire home/apt,150,1,7,2019-06-16,3.18,1,25,Active,93.0,9.5423082010582
34341449,Queens,Hollis,40.71606,-73.76777,Private room,50,1,4,2019-06-30,1.76,3,89,Active,76.0,19.53996031746032
34341588,Manhattan,Chelsea,40.74392,-74.00301,Entire home/apt,159,3,4,2019-01-07,2.93,1,1,Active,100.0,7.6111243386243395
34341721,Brooklyn,Greenpoint,40.73002,-73.95636,Private room,61,1,5,2019-06-15,3.06,2,138,Active,62.0,7.808333333333334
34341994,Manhattan,Financial District,40.707809999999995,-74.00525,Entire home/apt,179,29,1,2019-06-24,1.0,327,339,Active,7.0,8.259570105820105
34343208,Manhattan,Hell's Kitchen,40.76595,-73.98643,Private room,120,1,10,2019-06-23,4.76,5,357,Active,2.0,7.766878306878308
34343752,Manhattan,Chelsea,40.74781,-74.00084,Entire home/apt,195,1,6,2019-06-29,2.77,1,2,Active,99.0,7.595198412698412
34343990,Brooklyn,Williamsburg,40.712379999999996,-73.94848,Private room,70,1,2,2019-06-18,1.2,1,0,Active,100.0,8.570383597883598
34345079,Brooklyn,Crown Heights,40.67592,-73.92341,Private room,75,2,2,2019-06-18,2.0,3,158,Active,57.0,11.415013227513228
34345206,Brooklyn,Bedford-Stuyvesant,40.67957,-73.95548000000001,Private room,75,2,3,2019-02-07,1.84,4,22,Active,94.0,10.164166666666668
34345469,Brooklyn,Bushwick,40.69745,-73.92886999999999,Private room,76,2,11,2019-04-07,6.23,1,102,Active,72.0,9.958723544973543
34345750,Brooklyn,Canarsie,40.63149,-73.90796999999999,Private room,50,1,2,2019-11-06,0.88,2,365,Active,0.0,15.328280423280425
34346014,Brooklyn,Williamsburg,40.709959999999995,-73.95121,Entire home/apt,100,6,1,2019-03-07,1.0,1,7,Active,98.0,8.57834656084656
34356012,Manhattan,Midtown,40.75568,-73.96675,Entire home/apt,240,4,1,2019-06-18,1.0,1,19,Active,95.0,7.455443121693122
34356642,Manhattan,Harlem,40.83052,-73.95014,Private room,100,3,8,2019-06-25,3.87,1,359,Active,2.0,12.333095238095238
34358866,Manhattan,Washington Heights,40.83416,-73.94327,Private room,55,2,2,2019-02-07,2.0,1,86,Active,76.0,12.746580687830686
34360431,Brooklyn,Clinton Hill,40.68822,-73.96018000000001,Private room,55,2,1,2019-12-05,0.51,1,11,Active,97.0,9.487003968253967
34361793,Queens,Woodside,40.74494,-73.89255,Entire home/apt,150,1,4,2019-05-27,2.07,4,56,Active,85.0,10.658505291005287
34363955,Manhattan,East Village,40.72246,-73.98455,Entire home/apt,230,1,1,2019-10-05,0.5,1,0,Active,100.0,7.506150793650796
34364713,Queens,Woodside,40.74479,-73.89199,Entire home/apt,179,1,5,2019-07-07,2.54,4,76,Active,79.0,10.691474867724867
34365364,Brooklyn,Gowanus,40.67152,-73.98991,Entire home/apt,180,10,3,2019-06-23,2.09,1,5,Active,99.0,10.455767195767192
34365445,Queens,Woodside,40.746320000000004,-73.89381999999999,Entire home/apt,179,1,4,2019-05-07,2.22,4,75,Active,79.0,10.584953703703702
34366331,Manhattan,Upper East Side,40.7636,-73.96200999999999,Entire home/apt,150,7,1,2019-05-07,1.0,1,93,Active,75.0,7.725740740740742
34367165,Brooklyn,Williamsburg,40.708090000000006,-73.9661,Entire home/apt,240,2,2,2019-06-19,1.4,1,0,Active,100.0,8.277804232804232
34368051,Staten Island,Oakwood,40.56054,-74.12004,Entire home/apt,130,1,1,2019-06-26,1.0,3,363,Active,1.0,23.393611111111113
34368310,Manhattan,Lower East Side,40.71329,-73.98787,Private room,89,4,12,2019-03-07,6.67,2,168,Active,54.0,7.824285714285714
34368412,Manhattan,Midtown,40.75721,-73.98013,Private room,150,1,8,2019-06-23,4.21,7,50,Active,86.0,7.383359788359788
34368927,Manhattan,Harlem,40.81155,-73.94339000000001,Entire home/apt,165,4,3,2019-01-06,1.55,1,0,Active,100.0,10.814801587301586
34369031,Manhattan,Theater District,40.75977,-73.98245,Entire home/apt,160,2,1,2019-11-06,1.0,1,4,Active,99.0,7.473816137566137
